User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
17604328,female,52,178,76,26,112,41,181
17604950,female,59,172,70,2,96,38.6,11
17605056,female,41,160,60,28,101,40.9,163
17605801,male,57,188,88,26,101,41.3,174
17608506,male,72,164,72,9,83,40.1,39
17609053,female,55,176,70,11,90,40.2,52
17609750,male,33,172,70,6,85,39.5,17
17613434,female,25,157,58,24,100,40.5,131
17613940,male,20,172,75,10,88,39.7,27
17614380,female,32,162,60,21,102,40.6,121
17615160,female,23,161,55,3,83,38.3,11
17615432,male,21,168,71,3,78,38.5,3
17616405,female,38,152,55,28,107,40.9,181
17618584,male,73,203,106,27,101,40.4,212
17619111,male,73,187,96,2,91,38,12
17620582,female,57,161,61,15,95,40.3,82
17621107,male,29,173,77,13,91,40,47
17621749,female,34,168,66,17,100,40.5,94
17622047,female,24,165,65,6,94,39.5,28
17622350,male,65,194,98,28,112,40.5,251
17623344,male,30,206,106,6,92,39.2,27
17623552,male,58,175,81,12,95,39.8,68
17624255,female,52,182,77,4,86,38.8,17
17625048,female,64,166,66,27,112,40.9,198
17625916,female,66,165,63,26,98,40.7,153
17627007,male,79,186,88,5,91,39.5,31
17627561,male,77,174,82,23,94,40.7,149
17627654,female,48,179,82,28,114,40.7,197
17628194,female,67,169,67,17,92,40.2,89
17630425,female,65,169,72,7,94,39.6,37
17630718,female,64,188,85,28,106,41.1,180
17632150,male,31,202,102,8,79,39.6,20
17632939,female,43,149,53,4,84,38.8,17
17633170,male,72,196,92,25,110,40.5,222
17634084,female,36,173,73,25,113,40.8,171
17634227,male,29,186,87,23,104,40.6,133
17634402,male,20,178,79,10,92,39.5,34
17635362,male,71,187,93,28,113,40.9,260
17636190,male,34,181,83,25,102,40.9,141
17636210,male,31,210,112,20,107,40.7,138
17636680,female,48,177,75,10,101,39.9,57
17636782,male,49,195,98,28,110,40.8,221
17637168,male,30,191,91,7,84,39.6,20
17640621,male,49,201,105,21,102,40.7,144
17640693,male,46,196,101,16,95,40.3,89
17641244,male,28,199,96,21,103,40.2,122
17641855,female,25,160,60,5,89,39.4,21
17642651,male,21,169,70,2,94,38,7
17643055,male,62,189,99,5,87,38.8,25
17643401,male,38,173,74,15,94,40,67
17643484,male,76,184,87,10,93,39.8,64
17645999,male,21,178,78,20,99,40.5,89
17646167,female,24,169,67,23,112,40.4,152
17646217,male,59,193,91,2,80,38.3,7
17647110,female,53,151,49,27,105,41,179
17647344,female,75,182,82,22,99,40.5,130
17648157,female,22,160,60,25,102,40.9,140
17649744,male,30,177,82,19,89,40.7,66
17650066,male,35,177,75,25,105,40.5,149
17650072,female,56,167,66,10,95,39.7,54
17651971,male,69,186,83,16,91,40.4,91
17651973,male,61,186,88,21,101,40.7,145
17654143,female,29,143,45,17,92,40.4,82
17654449,female,34,157,60,24,100,40.7,134
17654776,female,36,181,80,18,98,40.3,92
17654934,male,29,178,85,18,93,40.8,74
17655479,female,32,170,66,17,97,40.5,88
17657345,male,61,194,103,9,88,39.9,47
17657377,male,33,183,88,9,89,39.7,34
17657824,male,20,173,74,2,83,37.9,4
17658201,female,47,173,76,24,100,40.8,134
17660511,female,63,162,67,9,83,39.8,38
17662178,male,29,185,86,21,101,40.7,112
17662750,male,33,183,90,5,82,39.5,14
17663119,male,44,178,74,26,112,40.3,193
17664310,female,77,165,63,27,101,40.9,173
17665318,male,29,180,82,14,86,40.2,42
17666286,female,78,193,96,17,92,40.3,85
17667558,female,55,161,64,29,104,40.3,184
17667877,male,22,177,82,16,97,40,69
17668038,female,28,164,59,9,90,39.5,40
17668463,female,23,162,58,27,103,40.7,155
17670013,female,29,164,65,24,106,40.8,146
17670099,female,60,157,54,7,87,39.7,33
17670151,male,33,199,104,8,82,39.6,24
17670321,female,45,167,69,9,96,39.8,47
17670701,male,65,176,82,15,97,40.1,95
17671848,male,49,183,84,9,84,39.7,33
17671943,female,25,166,61,15,104,40.2,88
17673217,male,22,207,110,1,81,37.8,2
17673313,male,34,181,88,24,93,40.6,105
17673744,male,31,178,78,19,106,40.4,114
17673973,female,69,171,70,9,84,39.8,39
17674137,male,47,185,91,12,101,39.7,76
17674162,female,51,166,65,25,91,40.5,122
17674269,male,37,170,76,7,86,39.3,23
17674314,male,23,188,91,1,88,37.6,3
17674330,male,39,182,87,8,85,39.3,27
17674604,female,43,159,59,4,85,39,17
17674675,male,22,175,75,15,97,40.3,62
17676057,female,28,160,61,5,88,39.6,21
17676495,female,27,150,57,29,99,40.9,157
17677321,male,63,199,101,14,81,40.1,60
17677331,female,22,154,52,12,94,39.7,58
17678761,male,79,188,93,21,107,40.5,184
17679036,male,20,178,80,24,105,40.3,129
17681568,female,52,149,55,23,106,40.6,152
17683034,female,37,161,60,26,99,41.1,144
17684243,female,27,169,67,19,109,40.3,120
17685425,male,22,189,89,13,91,40.2,46
17686797,male,24,195,98,20,105,40.6,119
17687117,male,33,175,70,9,88,39.4,29
17688328,male,57,191,96,5,83,39,21
17688981,female,68,174,74,8,84,39.6,34
17689142,female,25,171,63,18,94,40.1,85
17689475,female,33,140,45,12,90,39.5,57
17690511,female,32,151,51,23,102,40.5,136
17690546,female,37,157,56,6,92,39,29
17691320,male,45,158,61,20,97,40.7,99
17692087,male,64,185,92,28,112,41,246
17692486,male,41,184,91,23,113,40.4,180
17693079,female,35,178,72,14,93,40.2,66
17694353,female,60,169,64,16,98,40.2,93
17694376,male,64,180,90,13,90,39.8,71
17695437,male,25,179,86,8,81,39.4,17
17695838,male,43,172,74,18,92,40,79
17696084,male,49,169,78,10,96,39.7,54
17696678,female,21,175,68,7,85,39.4,26
17697141,female,20,164,65,25,105,40.5,145
17699499,male,24,174,76,21,98,40.6,93
17700887,female,61,166,60,6,90,39.3,30
17701052,female,25,164,59,5,97,39.6,26
17701093,female,50,168,61,2,89,38.1,9
17701144,male,37,184,86,11,91,39.5,46
17701209,female,28,172,73,22,99,40.5,114
17701271,female,39,175,70,29,110,41.1,192
17701747,female,30,160,63,14,87,40.4,57
17702743,male,67,197,102,21,93,40.5,132
17703398,male,53,191,91,17,92,40.5,89
17704101,female,22,155,51,1,83,37.5,4
17705211,male,59,202,107,6,88,39,32
17707060,male,38,204,113,27,99,40.9,163
17708162,female,20,170,69,6,87,39.2,23
17708474,female,21,161,62,2,76,37.8,6
17710469,female,55,179,78,10,91,39.6,48
17711392,male,53,182,85,26,110,40.6,203
17711424,male,40,181,81,9,88,40,34
17712242,male,20,194,90,15,91,40.3,52
17712824,male,48,177,77,21,101,40.3,127
17714009,female,22,166,58,8,89,39.6,34
17714049,male,21,198,101,7,86,39.1,21
17714542,female,21,170,64,26,106,40.7,155
17714621,male,57,181,89,16,95,40.5,93
17714664,male,51,184,82,7,86,39.5,28
17714687,female,76,174,69,12,86,39.9,57
17714995,male,31,183,87,15,97,40.2,72
17715400,female,77,153,58,8,90,39.5,42
17716007,female,73,171,75,29,104,41.1,189
17717608,female,33,156,50,3,94,38.5,15
17718269,female,26,165,62,24,100,40.8,130
17718288,male,27,187,85,17,92,40.4,65
17718395,female,32,165,66,26,108,40.7,165
17718607,male,76,186,96,11,93,40,73
17719877,female,71,163,65,11,90,40,56
17721746,female,39,165,67,17,90,40.4,77
17722277,female,37,174,70,21,109,40.7,136
17722402,female,57,164,58,6,81,38.9,24
17723226,female,41,153,60,2,84,38.6,8
17723721,male,42,174,76,29,108,41.1,197
17723990,male,73,190,98,12,91,39.8,74
17724752,male,56,184,93,13,97,39.9,80
17725102,male,47,180,87,23,101,40.2,143
17725825,male,68,184,87,11,92,40.1,64
17726062,female,30,163,63,30,111,40.9,200
17727250,female,21,146,49,8,90,39.5,36
17727728,male,73,174,81,28,110,40.7,243
17728423,male,25,210,111,22,104,40.6,135
17728492,female,22,173,73,12,95,40.3,56
17728658,female,24,184,78,6,83,39.4,20
17729058,female,22,150,49,8,94,39.6,39
17729429,male,25,183,78,3,83,38.9,7
17731023,male,77,187,89,15,89,40,88
17731188,male,66,198,96,14,98,40.4,96
17731293,male,39,177,77,7,88,39.4,26
17731432,female,25,173,62,16,91,40.2,71
17732243,female,22,154,55,24,100,40.2,131
17732716,female,35,165,62,6,85,39.1,24
17734647,male,22,186,76,6,82,39.5,11
17736374,male,21,185,83,9,94,39.9,34
17738955,male,48,187,86,27,106,41.1,189
17739883,female,35,149,54,21,111,40.5,144
17740205,male,52,186,92,3,85,38.7,12
17740953,female,47,163,58,11,85,39.9,47
17741084,male,49,186,85,17,94,40.5,88
17743296,female,36,172,63,20,93,40.1,97
17749229,male,22,172,73,25,100,40.5,114
17749492,male,79,183,86,12,96,39.8,84
17749763,female,31,179,73,18,91,40.3,79
17751186,female,36,164,61,28,113,41.1,196
17751489,male,67,183,91,1,84,37.9,5
17752300,female,58,165,62,16,100,40.3,96
17752929,female,29,166,65,11,84,40,41
17753289,male,41,174,74,4,80,38.8,10
17753305,female,39,165,66,13,93,40.3,63
17754080,female,48,176,74,21,88,40.3,92
17755264,male,25,181,80,12,93,39.8,45
17755287,female,35,179,68,5,85,39.2,19
17755538,male,41,176,77,25,99,40.7,135
17755692,male,63,181,85,16,96,40.9,99
17755991,female,46,167,69,13,90,40,60
17756015,female,37,155,54,20,94,40.6,102
17756409,male,73,185,88,8,90,39.5,47
17757241,female,29,167,64,18,98,40.7,94
17757572,female,52,174,69,7,88,39.2,32
17759496,female,34,171,62,25,112,40.7,171
17759646,male,43,191,91,10,93,39.8,49
17761176,male,22,191,92,2,84,38.1,5
17761520,female,25,169,68,14,88,40.1,57
17761956,female,48,165,65,14,85,40,58
17762006,male,41,191,95,2,83,38.5,7
17762788,female,43,167,67,23,99,40.9,128
17763472,female,27,162,58,13,88,40.3,55
17764007,male,37,182,83,29,104,40.8,177
17765140,male,64,201,102,7,83,39.2,32
17765743,female,41,164,67,24,109,40.6,158
17766510,female,30,172,68,28,107,40.8,172
17766570,male,73,182,92,3,88,39,17
17767631,female,30,173,75,14,86,40.3,53
17768023,male,31,188,88,24,99,40.6,124
17768109,male,23,182,82,2,79,38.2,3
17768260,female,23,148,47,8,87,39.5,33
17768835,female,64,154,61,20,94,41,109
17769681,male,64,190,94,21,107,40.3,170
17771446,male,27,188,95,4,87,38.7,13
17771927,female,27,154,58,10,81,39.8,35
17772998,male,72,185,89,12,85,40.1,60
17774025,male,30,177,80,9,92,39.4,35
17774574,male,43,202,104,19,100,40.7,118
17775419,male,49,203,102,17,93,40.4,92
17777009,female,24,150,51,1,85,37.6,4
17777188,male,29,179,85,24,112,41,167
17779772,female,48,160,62,29,110,40.6,199
17781417,female,75,157,61,5,77,39.2,19
17782436,female,24,166,65,24,114,40.8,164
17784068,female,30,169,63,5,83,38.8,18
17784624,male,28,183,90,12,88,39.9,41
17786542,female,21,156,62,21,99,40.6,110
17786572,female,31,152,57,17,102,40.3,98
17786931,male,54,186,90,7,84,39.4,28
17786954,female,28,160,60,1,86,37.4,4
17787316,female,64,170,69,22,100,40.4,132
17787651,male,60,183,91,30,107,40.9,235
17788845,male,30,176,78,8,87,39.6,25
17791415,male,58,177,78,16,98,40.4,97
17791940,male,49,170,70,13,95,40.3,65
17793281,male,24,180,77,18,96,40.4,74
17793407,female,22,167,64,13,93,39.8,59
17794285,male,75,182,88,11,94,39.9,72
17795018,male,60,173,73,22,108,40.8,167
17795547,male,32,175,72,6,82,39.4,14
17798572,male,26,187,84,9,80,39.7,18
17799813,male,33,164,68,12,93,39.8,47
17800524,female,48,156,54,9,93,39.7,47
17801835,female,21,176,68,21,105,39.9,121
17801918,female,53,156,55,12,86,40.1,54
17804243,female,38,163,65,19,97,40.5,100
17804685,female,26,162,56,5,81,39.1,17
17806103,female,50,167,62,22,100,40.8,129
17806343,female,35,173,68,29,108,40.4,184
17806572,female,22,162,59,15,104,40,87
17806696,female,35,162,55,2,80,38,7
17806735,male,34,179,82,7,80,39.6,16
17807291,male,24,189,92,1,88,38.1,3
17807335,male,57,173,72,6,90,39.3,28
17807487,male,78,193,94,17,97,40.3,123
17809213,male,45,179,78,10,90,39.8,43
17809520,male,28,195,94,17,100,40.5,90
17810504,female,64,170,69,11,85,39.7,48
17810855,female,28,175,72,7,93,39.5,32
17811144,female,35,134,39,6,90,39.1,29
17811582,male,21,189,90,23,99,40.5,108
17811884,female,50,159,59,22,94,40.6,115
17813684,female,31,186,75,20,101,40.6,109
17815433,female,59,144,48,15,101,40.1,95
17815596,male,20,178,83,12,102,39.9,60
17816292,male,48,152,59,2,79,38,5
17816381,female,37,170,73,7,88,39.5,29
17818142,female,65,160,58,14,97,40.2,82
17818665,female,60,170,65,7,88,39.6,33
17819816,male,30,165,68,14,96,40.4,59
17822027,female,22,177,71,10,93,39.8,45
17822636,female,60,170,71,3,82,38.1,12
17823052,male,51,180,81,29,114,40.7,239
17823688,female,38,152,57,9,79,39.6,31
17823841,female,22,168,63,23,109,40.7,145
17823860,male,27,191,85,1,76,37.8,1
17824478,female,52,164,59,28,106,40.8,184
17824748,male,46,196,92,19,98,40.4,110
17825244,male,65,189,98,27,125,40.9,295
17825931,female,28,152,52,6,86,39.2,25
17827162,male,67,183,81,29,114,41.2,261
17828598,female,25,167,62,3,89,38.5,13
17829137,female,61,183,75,18,102,40.1,109
17831465,female,37,159,61,10,90,40.1,46
17831754,male,62,194,101,17,100,40.2,120
17831849,female,56,162,63,7,87,39.3,32
17832870,male,26,193,94,12,96,40.1,55
17833536,female,30,161,63,15,90,40.3,66
17835572,female,21,152,50,1,86,37.3,4
17837201,male,25,188,89,6,92,39.6,23
17837203,male,24,170,72,9,77,39.7,10
17837601,male,35,184,84,8,80,39.7,19
17838616,female,29,138,45,13,101,40.1,76
17839214,female,35,166,70,14,93,40.1,66
17840335,male,49,181,87,10,92,39.8,49
17841249,female,41,162,57,29,116,40.9,216
17841465,female,26,167,67,19,111,41,124
17841615,female,67,171,67,29,116,41.1,226
17841776,male,44,194,87,27,108,40.8,192
17843406,female,33,155,57,12,102,40,70
17843570,female,41,160,58,21,103,40.7,127
17844052,male,47,182,82,27,100,40.7,161
17844092,male,38,178,81,26,110,40.6,182
17844484,male,40,176,75,21,100,40.6,115
17846720,male,23,193,92,22,110,40.6,143
17847043,male,73,182,82,6,90,39,34
17847282,female,39,159,59,6,87,39,26
17847288,male,30,186,89,27,102,40.9,151
17847322,female,47,172,66,9,92,39.6,44
17847428,male,51,189,95,30,112,41,247
17847617,female,54,172,78,12,87,39.9,52
17848094,female,35,169,69,18,104,40.3,106
17848481,male,45,176,76,4,91,38.4,17
17849582,male,59,182,81,5,79,39,17
17849619,female,30,173,69,3,89,38.8,13
17849763,male,67,181,90,17,107,40.5,138
17850748,male,53,179,78,20,93,40.8,102
17850807,female,44,163,64,2,92,38,10
17852216,female,58,155,55,17,92,40.5,89
17855197,female,34,148,48,13,94,40.2,66
17855805,female,49,181,75,8,88,40,35
17856015,female,57,160,62,25,102,40.5,155
17856212,male,52,187,87,9,91,39.7,44
17857154,female,32,164,64,3,81,38.5,10
17857365,female,29,165,62,21,102,40.5,119
17857766,male,54,186,84,28,110,40.9,219
17859254,female,27,184,78,28,108,41,170
17859714,male,60,169,70,2,84,38,8
17860727,female,29,166,61,29,99,40.9,156
17861443,male,28,178,78,14,90,40.1,48
17862032,male,59,182,81,15,86,40,66
17862213,male,40,190,97,7,83,39.5,24
17862455,male,56,185,85,19,95,40.4,108
17863290,male,62,183,89,1,83,37.7,4
17863685,male,24,187,87,5,82,39.2,11
17864080,female,36,151,52,28,112,40.9,197
17864453,male,21,205,108,18,96,40.3,84
17865327,male,78,199,106,2,92,38.3,14
17865880,male,64,179,82,10,93,40,57
17866224,male,37,175,74,18,95,40.3,82
17867069,male,26,178,84,11,91,40.2,40
17867595,male,56,167,71,15,95,39.9,81
17868530,female,72,172,72,13,101,40.1,81
17869121,female,30,169,68,2,83,38.4,7
17870994,male,31,202,102,6,82,39.4,17
17871155,male,47,206,109,21,101,40.5,140
17871533,female,39,171,63,3,84,38.9,12
17872029,male,29,164,65,2,93,38.1,7
17873138,female,47,162,63,10,81,39.9,37
17873644,female,37,173,64,14,99,40.6,77
17874380,female,65,196,97,8,89,39.9,36
17874805,male,48,181,86,3,87,38.9,12
17876281,female,68,158,64,16,90,40.4,81
17876911,female,42,180,78,6,79,39.3,19
17877474,male,30,184,78,17,92,40.2,65
17878081,male,76,176,84,25,99,40.9,181
17878231,male,22,192,96,20,100,40.7,101
17880991,female,71,176,70,4,85,38.6,18
17881176,male,71,191,97,22,107,40.1,187
17882019,male,39,191,87,29,111,41.2,213
17882974,male,25,186,87,24,105,40.4,138
17883082,female,27,166,66,28,109,40.7,178
17883168,male,77,175,79,28,104,41,222
17883346,female,48,175,69,21,101,40.3,122
17883897,male,53,178,88,12,97,40,71
17883984,female,69,166,64,24,107,41,166
17884669,male,25,193,93,23,94,40.6,97
17884946,male,34,190,93,4,84,39.1,13
17885241,male,21,182,84,4,91,38.6,14
17886646,female,47,161,58,11,99,40.1,63
17886937,female,20,153,52,14,102,40.4,79
17887624,female,68,164,63,26,110,41.3,188
17888504,female,74,163,57,26,102,40.7,170
17888673,male,22,165,64,17,97,40.1,66
17888854,male,32,192,92,29,113,40.5,215
17890190,female,47,173,70,4,84,38.7,16
17890500,female,35,161,58,9,84,39.6,35
17890537,male,35,191,94,17,96,40.3,85
17891487,female,48,168,64,24,106,40.7,154
17892770,female,20,158,54,3,81,38.1,10
17893543,male,58,177,86,16,101,40.5,107
17893740,male,27,188,93,20,98,40.9,98
17894176,male,21,173,71,28,111,40.9,171
17895033,male,24,207,114,29,104,40.5,178
17897028,male,32,187,93,11,90,39.9,43
17897614,male,59,170,74,22,103,40.6,150
17897742,male,55,204,112,7,86,39.7,34
17898820,female,48,147,54,14,101,40.1,84
17898833,female,60,169,71,10,98,39.8,57
17899226,female,22,170,68,26,109,40.7,162
17900200,male,26,182,79,4,83,38.8,9
17900358,female,48,175,73,10,87,39.8,43
17900575,male,25,167,69,2,88,38.4,6
17901486,female,22,180,77,5,78,39,14
17901625,female,30,164,66,1,67,38.1,2
17901816,female,29,165,58,9,84,39.5,34
17902303,male,55,184,86,2,83,37.6,8
17902514,male,53,180,85,13,94,40,70
17903350,male,35,195,93,23,105,40.8,146
17903478,male,26,197,97,20,102,40.7,111
17904289,male,73,195,103,7,89,39.6,42
17904508,female,43,157,56,20,99,40.6,114
17905387,female,25,145,49,18,99,40.5,99
17905683,female,25,169,66,11,92,39.8,49
17906117,female,34,180,74,13,94,40,62
17906295,male,29,186,91,21,107,40.3,133
17906769,female,62,168,67,14,95,40,76
17907212,male,23,183,86,12,98,40.3,55
17907470,female,48,176,74,1,81,37.8,4
17907532,female,22,162,55,10,94,39.7,48
17908106,female,29,178,78,24,94,40.4,111
17909633,male,41,191,92,15,97,40.6,81
17909635,female,71,176,73,5,85,38.9,22
17909757,female,43,166,66,12,89,40.1,54
17910282,female,50,167,59,2,84,38.6,8
17910606,male,68,187,90,14,90,40.2,79
17910631,male,39,174,78,13,102,40.2,75
17911210,male,25,192,87,18,99,40.2,87
17911503,female,26,171,70,16,93,40.2,73
17911611,male,26,182,88,15,94,40.2,62
17911757,male,76,179,85,16,98,40.3,114
17913021,female,23,198,82,17,100,40.4,87
17913027,female,48,180,75,27,99,40.3,149
17913781,male,65,184,90,19,102,40.4,138
17914146,female,75,166,73,21,108,40.4,147
17915530,female,26,165,61,19,101,40.6,105
17916079,male,59,191,93,25,102,40.9,177
17916290,male,20,184,77,8,96,39.8,31
17916439,male,39,180,88,22,104,40.7,138
17916448,female,38,168,64,9,91,39.8,42
17916473,female,35,158,49,29,110,40.8,198
17917302,female,25,167,65,14,94,39.8,66
17917883,male,74,193,97,11,95,39.9,75
17918506,male,57,189,92,8,90,39.5,41
17918574,female,24,171,72,27,101,41,145
17918935,male,31,194,94,29,111,40.9,206
17919013,female,43,155,57,12,90,40,57
17919181,male,22,195,101,14,100,40.1,72
17921022,female,25,165,63,26,113,40.8,176
17921334,female,21,178,72,23,104,40.7,129
17921612,male,73,192,92,11,87,40,60
17922507,male,50,203,101,19,96,40.5,112
17923033,male,28,178,76,11,94,40.2,44
17923422,male,46,182,82,2,79,38.5,5
17923841,male,65,198,96,5,85,39.1,24
17923860,female,78,159,64,20,102,40.3,131
17924677,male,26,189,87,26,104,40.7,147
17926631,male,25,204,107,21,98,40.2,108
17926715,male,56,177,84,25,103,40.5,172
17927309,male,55,175,81,20,106,40.9,144
17927325,male,45,166,75,25,109,40.6,176
17927970,female,23,176,72,23,107,40.8,138
17928104,female,78,182,79,7,84,39.4,31
17928110,male,26,180,81,7,92,39.5,26
17929599,male,60,188,91,28,104,41.2,206
17929740,male,21,167,74,8,85,39.7,18
17930508,male,49,176,76,5,84,39.2,18
17930626,male,53,182,86,18,96,40.5,103
17930828,female,27,168,73,6,85,39.1,22
17932828,female,30,164,69,4,80,38.7,13
17933676,male,66,204,109,14,101,40.1,106
17937508,female,22,172,65,25,109,40.6,157
17939142,male,42,176,78,4,88,39.1,15
17940269,male,79,176,81,6,101,39.1,46
17941024,female,26,164,58,18,98,40.4,95
17941358,male,77,175,79,4,84,38.8,20
17941428,female,49,156,58,14,92,40.2,70
17943492,male,26,190,87,23,100,40.7,116
17945551,male,45,173,73,14,99,40.2,77
17945795,female,41,177,69,5,82,39.1,18
17946119,male,27,177,82,11,79,39.9,20
17946518,female,50,166,62,26,111,40.5,183
17946612,male,28,191,89,2,90,38.4,7
17947234,male,38,193,91,13,100,40,74
17947672,female,67,159,58,6,94,39.5,33
17948901,female,76,149,56,20,92,40.8,111
17949654,male,29,185,88,16,96,40.3,74
17951389,female,26,171,62,17,90,40.1,74
17951742,female,26,172,69,17,89,40.6,71
17951993,male,42,182,85,22,94,40.7,107
17952647,male,75,178,75,22,106,40.3,177
17952771,female,59,150,59,8,89,39.6,39
17953830,female,24,167,71,8,94,39.7,37
17954700,female,57,157,57,14,89,39.9,68
17954973,female,34,162,61,20,99,40.7,109
17955366,male,56,173,73,4,85,38.4,16
17958322,male,34,187,81,18,107,40.3,114
17958752,female,31,165,62,7,85,39.3,27
17959112,male,55,191,98,24,113,40.8,207
17959954,male,37,189,87,30,120,41.2,258
17960278,male,21,183,83,3,73,38.7,2
17960713,male,35,182,83,11,91,40,44
17961499,female,63,157,61,16,92,40.6,84
17961995,female,25,161,61,17,99,40.5,90
17962770,male,56,179,79,1,87,37.5,4
17964265,female,31,169,72,9,89,39.7,38
17964668,female,26,146,51,16,90,40.2,72
17964744,male,53,170,81,5,87,39.4,21
17964837,male,71,181,88,22,107,40.5,182
17965001,male,23,172,78,20,97,40.3,85
17966486,male,22,190,91,17,98,40.1,79
17967237,female,31,156,51,7,86,39.6,29
17967445,female,22,158,62,25,105,40.6,147
17968072,female,25,165,66,11,103,40.2,62
17968573,female,70,166,66,11,89,39.9,55
17968647,male,59,142,54,15,99,40.2,87
17969503,male,40,184,82,26,103,41.1,158
17970027,female,27,163,65,12,84,39.9,44
17970172,male,26,179,81,27,107,40.6,161
17972006,female,51,132,41,6,86,39.2,28
17972545,male,61,168,73,11,87,39.8,49
17972939,male,59,183,87,26,110,40.6,212
17973811,female,31,164,57,22,109,40.7,144
17974635,male,53,179,79,9,86,39.7,37
17976415,male,35,198,97,22,102,40.6,132
17976884,female,39,155,50,26,108,40.6,173
17977074,male,25,159,64,14,101,39.9,65
17977305,female,65,183,83,27,112,40.8,192
17977871,male,29,176,76,13,91,39.8,47
17980382,female,22,152,54,15,100,40.4,82
17981210,female,66,168,67,12,91,40,61
17981377,female,48,150,53,14,95,40.5,76
17981584,male,72,178,80,28,113,41.1,254
17984882,male,22,188,85,3,87,38.2,9
17985735,male,26,182,83,27,107,41,162
17986751,female,40,172,74,16,96,40.5,81
17987097,female,25,181,70,21,108,40.2,129
17987326,female,69,165,67,27,106,40.9,182
17987803,male,25,173,72,19,104,40.4,100
17989215,male,30,168,70,4,78,38.8,6
17990752,male,37,190,92,25,119,41,214
17990990,female,59,159,61,24,102,40.8,150
17991736,female,70,164,63,7,86,39.6,33
17992573,male,26,170,75,27,102,41,137
17993246,female,77,160,63,9,98,39.6,55
17993440,male,21,178,77,13,97,40,54
17994307,male,34,173,77,7,85,39.3,21
17994776,male,20,203,105,20,98,40.6,97
17994890,male,55,191,89,9,91,39.6,46
17994980,male,40,192,98,4,93,39.1,20
17995366,female,72,177,70,16,97,40.4,93
17995892,male,47,182,89,18,94,40.7,93
17996502,female,36,172,72,4,80,39.2,13
17999904,female,62,176,69,8,91,39.8,40
18001428,male,76,188,93,8,93,39.7,52
18001704,female,49,157,57,16,94,40.5,84
18001980,male,51,199,96,14,88,40.5,65
18002022,female,34,176,75,23,99,41.1,121
18002707,male,31,180,83,5,92,39,20
18002893,male,30,170,76,19,101,40.5,98
18003086,male,75,194,101,19,94,41,129
18004108,female,50,168,62,11,89,40.1,51
18006110,female,70,162,63,27,98,41,161
18007956,male,67,191,102,21,103,40.5,164
18008751,female,58,156,55,25,107,40.5,171
18009557,female,68,149,52,22,86,40.3,106
18009903,male,22,196,89,13,96,40,56
18010312,female,37,154,55,6,92,39.1,29
18011309,female,51,164,66,19,100,40.2,110
18011669,female,28,153,56,20,103,40.6,117
18011705,male,46,184,85,16,96,40.5,86
18011722,female,67,166,64,17,90,40.3,86
18014173,female,77,176,72,30,110,41,218
18014901,male,22,192,94,22,111,40.6,147
18014904,female,50,155,59,18,113,40.3,131
18015016,male,60,192,88,27,109,40.6,218
18015959,male,25,197,93,22,99,40.4,109
18015979,male,47,185,85,8,97,39.9,44
18019170,female,58,163,66,24,103,40.7,150
18019264,female,32,171,70,29,104,40.8,170
18020852,female,40,174,68,5,87,38.9,21
18021141,female,34,160,62,4,87,38.6,17
18021388,male,69,207,111,21,98,40.6,154
18021896,female,40,154,58,25,103,41,151
18022537,female,39,160,58,24,105,40.5,150
18022822,female,27,172,70,2,75,38.1,5
18023166,female,39,162,55,2,82,38.1,8
18024676,female,44,168,68,12,82,39.6,45
18026578,female,38,166,65,15,100,40.4,84
18026757,male,66,177,77,6,76,39.1,19
18027339,male,66,185,85,26,103,41.2,192
18028610,male,73,171,80,29,108,41.2,243
18028877,male,76,179,83,8,84,39.5,40
18030067,female,47,158,60,30,101,40.9,178
18030171,female,34,163,65,16,105,40.1,97
18030469,male,42,190,98,24,107,40.7,171
18031324,male,69,195,102,22,95,40.5,147
18033192,female,69,159,63,26,106,40.6,177
18034259,male,51,178,81,8,85,39.4,31
18035957,female,30,166,61,3,82,39.1,11
18036473,male,38,194,101,14,90,39.8,62
18037289,male,45,200,102,1,85,37.2,4
18037928,male,74,180,84,22,107,40.6,184
18038309,male,55,188,94,21,98,40.5,132
18040047,male,49,177,78,23,106,40.9,158
18040353,female,64,170,70,21,87,41,96
18040819,male,61,199,112,23,99,40.6,164
18041213,female,65,166,67,13,96,40.2,73
18042708,male,21,173,75,10,94,40.1,36
18042850,female,31,173,73,3,81,38.4,10
18043428,male,24,176,74,21,97,40.6,88
18044059,female,56,143,49,27,106,40.8,183
18046507,male,34,191,94,29,109,40.9,201
18046883,male,52,184,87,18,101,40.5,116
18047962,female,52,181,73,4,78,39,14
18049716,male,29,173,70,6,81,39.3,12
18050753,female,77,155,63,7,92,39.4,38
18050793,female,78,150,54,8,87,39.6,40
18051437,male,68,195,98,27,113,40.9,250
18052201,male,49,170,70,4,87,39.1,15
18052316,male,60,167,69,25,110,40.5,195
18052842,male,64,185,88,4,88,39.1,20
18053386,male,79,170,76,24,108,40.6,206
18057181,male,32,168,73,30,111,40.7,201
18057763,male,28,174,73,28,104,40.9,152
18058179,male,39,200,105,18,99,40.5,106
18059709,female,50,179,73,17,100,40,97
18059787,female,32,158,60,17,105,40,104
18059938,male,51,187,91,24,98,40.9,145
18060808,female,20,170,62,4,83,38.8,14
